N	OP_P_T	T_B	TIME_DEVICE	TIME_HOST	TIME_onDEV
128	15	128	4.291534e-05	0.000000e+00	1.311302e-05
128	15	256	4.291534e-05	0.000000e+00	1.382828e-05
128	15	512	3.790855e-05	0.000000e+00	1.382828e-05
128	15	1024	4.220009e-05	0.000000e+00	1.287460e-05
128	16	64	4.005432e-05	0.000000e+00	1.192093e-05
128	16	128	4.196167e-05	0.000000e+00	1.287460e-05
128	16	256	3.910065e-05	0.000000e+00	1.311302e-05
128	16	512	4.291534e-05	0.000000e+00	1.311302e-05
128	16	1024	4.291534e-05	0.000000e+00	1.311302e-05
128	17	64	3.886223e-05	0.000000e+00	1.192093e-05
128	17	128	4.291534e-05	0.000000e+00	1.311302e-05
128	17	256	4.005432e-05	0.000000e+00	1.287460e-05
128	17	512	4.196167e-05	0.000000e+00	1.287460e-05
128	17	1024	4.196167e-05	0.000000e+00	1.192093e-05
128	18	64	4.291534e-05	0.000000e+00	1.406670e-05
128	18	128	4.291534e-05	0.000000e+00	1.311302e-05
128	18	256	4.196167e-05	0.000000e+00	1.311302e-05
128	18	512	4.291534e-05	0.000000e+00	1.287460e-05
128	18	1024	4.196167e-05	0.000000e+00	1.287460e-05
128	19	64	4.196167e-05	0.000000e+00	1.287460e-05
128	19	128	4.220009e-05	0.000000e+00	1.287460e-05
128	19	256	4.291534e-05	0.000000e+00	1.382828e-05
128	19	512	4.291534e-05	0.000000e+00	1.382828e-05
128	19	1024	4.291534e-05	0.000000e+00	1.382828e-05
128	20	64	4.291534e-05	0.000000e+00	1.382828e-05
128	20	128	4.100800e-05	0.000000e+00	1.287460e-05
128	20	256	4.291534e-05	0.000000e+00	1.406670e-05
128	20	512	4.291534e-05	0.000000e+00	1.287460e-05
128	20	1024	4.291534e-05	0.000000e+00	1.287460e-05
128	21	64	4.196167e-05	0.000000e+00	1.287460e-05
128	21	128	4.291534e-05	0.000000e+00	1.287460e-05
128	21	256	4.291534e-05	0.000000e+00	1.287460e-05
128	21	512	4.291534e-05	0.000000e+00	1.311302e-05
128	21	1024	4.291534e-05	0.000000e+00	1.287460e-05
128	22	64	4.100800e-05	0.000000e+00	1.311302e-05
128	22	128	4.291534e-05	0.000000e+00	1.382828e-05
128	22	256	4.291534e-05	0.000000e+00	1.382828e-05
128	22	512	4.291534e-05	0.000000e+00	1.382828e-05
128	22	1024	4.291534e-05	0.000000e+00	1.311302e-05
128	23	64	4.100800e-05	0.000000e+00	1.406670e-05
128	23	128	4.291534e-05	0.000000e+00	1.287460e-05
128	23	256	4.291534e-05	0.000000e+00	1.287460e-05
128	23	512	4.291534e-05	0.000000e+00	1.287460e-05
128	23	1024	4.291534e-05	0.000000e+00	1.382828e-05
128	24	64	4.291534e-05	0.000000e+00	1.287460e-05
128	24	128	4.291534e-05	0.000000e+00	1.287460e-05
128	24	256	4.315376e-05	0.000000e+00	1.311302e-05
128	24	512	4.291534e-05	0.000000e+00	1.287460e-05
128	24	1024	4.291534e-05	0.000000e+00	1.382828e-05
128	25	64	4.291534e-05	0.000000e+00	1.311302e-05
128	25	128	4.291534e-05	0.000000e+00	1.287460e-05
128	25	256	4.291534e-05	0.000000e+00	1.311302e-05
128	25	512	4.291534e-05	0.000000e+00	1.406670e-05
128	25	1024	4.196167e-05	0.000000e+00	1.311302e-05
128	26	64	4.291534e-05	0.000000e+00	1.287460e-05
128	26	128	4.196167e-05	0.000000e+00	1.311302e-05
128	26	256	4.291534e-05	0.000000e+00	1.382828e-05
128	26	512	3.981590e-05	0.000000e+00	1.215935e-05
128	26	1024	4.291534e-05	0.000000e+00	1.382828e-05
128	27	64	3.910065e-05	0.000000e+00	1.287460e-05
128	27	128	4.291534e-05	0.000000e+00	1.287460e-05
128	27	256	4.196167e-05	0.000000e+00	1.192093e-05
128	27	512	4.196167e-05	0.000000e+00	1.287460e-05
128	27	1024	4.291534e-05	0.000000e+00	1.287460e-05
128	28	64	4.005432e-05	0.000000e+00	1.311302e-05
128	28	128	4.315376e-05	0.000000e+00	1.287460e-05
128	28	256	4.005432e-05	0.000000e+00	1.192093e-05
128	28	512	4.220009e-05	0.000000e+00	1.287460e-05
128	28	1024	4.196167e-05	0.000000e+00	1.287460e-05
128	29	64	4.291534e-05	0.000000e+00	1.287460e-05
128	29	128	4.196167e-05	0.000000e+00	1.311302e-05
128	29	256	4.291534e-05	0.000000e+00	1.287460e-05
128	29	512	4.196167e-05	0.000000e+00	1.287460e-05
128	29	1024	4.291534e-05	0.000000e+00	1.287460e-05
128	30	64	4.100800e-05	0.000000e+00	1.382828e-05
128	30	128	4.315376e-05	0.000000e+00	1.382828e-05
128	30	256	4.315376e-05	0.000000e+00	1.287460e-05
128	30	512	4.291534e-05	0.000000e+00	1.287460e-05
128	30	1024	4.291534e-05	0.000000e+00	1.287460e-05
128	31	64	4.291534e-05	0.000000e+00	1.287460e-05
128	31	128	4.291534e-05	0.000000e+00	1.287460e-05
128	31	256	4.291534e-05	0.000000e+00	1.382828e-05
128	31	512	4.291534e-05	0.000000e+00	1.311302e-05
128	31	1024	4.291534e-05	0.000000e+00	1.382828e-05
128	32	64	4.196167e-05	0.000000e+00	1.406670e-05
128	32	128	4.291534e-05	0.000000e+00	1.287460e-05
128	32	256	4.291534e-05	0.000000e+00	1.287460e-05
128	32	512	4.291534e-05	0.000000e+00	1.311302e-05
128	32	1024	4.291534e-05	0.000000e+00	1.311302e-05
128	33	64	4.291534e-05	0.000000e+00	1.287460e-05
128	33	128	4.291534e-05	0.000000e+00	1.287460e-05
128	33	256	4.291534e-05	0.000000e+00	1.382828e-05
128	33	512	4.291534e-05	0.000000e+00	1.311302e-05
128	33	1024	4.291534e-05	0.000000e+00	1.382828e-05
128	34	64	4.291534e-05	0.000000e+00	1.287460e-05
128	34	128	4.291534e-05	0.000000e+00	1.287460e-05
128	34	256	4.291534e-05	0.000000e+00	1.287460e-05
128	34	512	4.291534e-05	0.000000e+00	1.311302e-05
128	34	1024	4.291534e-05	0.000000e+00	1.382828e-05
128	35	64	4.291534e-05	0.000000e+00	1.382828e-05
128	35	128	4.291534e-05	0.000000e+00	1.287460e-05
128	35	256	4.291534e-05	0.000000e+00	1.311302e-05
128	35	512	4.291534e-05	0.000000e+00	1.311302e-05
128	35	1024	4.196167e-05	0.000000e+00	1.311302e-05
128	36	64	4.291534e-05	0.000000e+00	1.287460e-05
128	36	128	4.291534e-05	0.000000e+00	1.311302e-05
128	36	256	4.291534e-05	0.000000e+00	1.311302e-05
128	36	512	4.196167e-05	0.000000e+00	1.215935e-05
128	36	1024	4.196167e-05	0.000000e+00	1.287460e-05
128	37	64	4.220009e-05	0.000000e+00	1.287460e-05
128	37	128	3.814697e-05	0.000000e+00	1.287460e-05
128	37	256	4.291534e-05	0.000000e+00	1.287460e-05
128	37	512	3.790855e-05	0.000000e+00	1.287460e-05
128	37	1024	4.291534e-05	0.000000e+00	1.311302e-05
128	38	64	4.196167e-05	0.000000e+00	1.287460e-05
128	38	128	3.981590e-05	0.000000e+00	1.287460e-05
128	38	256	4.315376e-05	0.000000e+00	1.287460e-05
128	38	512	3.910065e-05	0.000000e+00	1.287460e-05
128	38	1024	4.291534e-05	0.000000e+00	1.382828e-05
128	39	64	4.100800e-05	0.000000e+00	1.311302e-05
128	39	128	4.291534e-05	0.000000e+00	1.311302e-05
128	39	256	4.291534e-05	0.000000e+00	1.287460e-05
128	39	512	4.220009e-05	0.000000e+00	1.382828e-05
128	39	1024	4.196167e-05	0.000000e+00	1.311302e-05
128	40	64	4.291534e-05	0.000000e+00	1.311302e-05
128	40	128	4.291534e-05	0.000000e+00	1.311302e-05
128	40	256	4.291534e-05	0.000000e+00	1.311302e-05
128	40	512	4.196167e-05	0.000000e+00	1.382828e-05
128	40	1024	4.100800e-05	0.000000e+00	1.406670e-05
128	41	64	4.196167e-05	0.000000e+00	1.311302e-05
128	41	128	4.291534e-05	0.000000e+00	1.311302e-05
128	41	256	4.291534e-05	0.000000e+00	1.382828e-05
128	41	512	4.100800e-05	0.000000e+00	1.287460e-05
128	41	1024	4.291534e-05	0.000000e+00	1.287460e-05
128	42	64	4.291534e-05	0.000000e+00	1.311302e-05
128	42	128	4.291534e-05	0.000000e+00	1.287460e-05
128	42	256	4.291534e-05	0.000000e+00	1.287460e-05
128	42	512	4.291534e-05	0.000000e+00	1.382828e-05
128	42	1024	4.291534e-05	0.000000e+00	1.287460e-05
128	43	64	4.291534e-05	0.000000e+00	1.311302e-05
128	43	128	4.291534e-05	0.000000e+00	1.311302e-05
128	43	256	4.291534e-05	0.000000e+00	1.311302e-05
128	43	512	4.291534e-05	0.000000e+00	1.382828e-05
128	43	1024	4.196167e-05	0.000000e+00	1.287460e-05
128	44	64	4.291534e-05	0.000000e+00	1.382828e-05
128	44	128	4.291534e-05	0.000000e+00	1.287460e-05
128	44	256	4.291534e-05	0.000000e+00	1.382828e-05
128	44	512	4.291534e-05	0.000000e+00	1.287460e-05
128	44	1024	4.196167e-05	0.000000e+00	1.406670e-05
128	45	64	4.291534e-05	0.000000e+00	1.287460e-05
128	45	128	4.196167e-05	0.000000e+00	1.287460e-05
128	45	256	4.196167e-05	0.000000e+00	1.311302e-05
128	45	512	4.291534e-05	0.000000e+00	1.287460e-05
128	45	1024	4.291534e-05	0.000000e+00	1.311302e-05
128	46	64	4.291534e-05	0.000000e+00	1.287460e-05
128	46	128	4.291534e-05	0.000000e+00	1.287460e-05
128	46	256	4.196167e-05	0.000000e+00	1.311302e-05
128	46	512	4.196167e-05	0.000000e+00	1.287460e-05
128	46	1024	4.291534e-05	0.000000e+00	1.287460e-05
128	47	64	4.291534e-05	0.000000e+00	1.287460e-05
128	47	128	3.790855e-05	0.000000e+00	1.311302e-05
128	47	256	4.291534e-05	0.000000e+00	1.287460e-05
128	47	512	4.100800e-05	0.000000e+00	1.311302e-05
128	47	1024	4.005432e-05	0.000000e+00	1.215935e-05
128	48	64	4.196167e-05	0.000000e+00	1.287460e-05
128	48	128	3.910065e-05	0.000000e+00	1.192093e-05
128	48	256	4.291534e-05	0.000000e+00	1.382828e-05
128	48	512	3.695488e-05	0.000000e+00	1.215935e-05
128	48	1024	4.291534e-05	0.000000e+00	1.382828e-05
128	49	64	3.790855e-05	0.000000e+00	1.311302e-05
128	49	128	4.100800e-05	0.000000e+00	1.192093e-05
128	49	256	4.196167e-05	0.000000e+00	1.287460e-05
128	49	512	4.005432e-05	0.000000e+00	1.215935e-05
128	49	1024	4.291534e-05	0.000000e+00	1.287460e-05
256	1	64	4.410744e-05	0.000000e+00	1.382828e-05
256	1	128	4.291534e-05	0.000000e+00	1.382828e-05
256	1	256	4.315376e-05	0.000000e+00	1.287460e-05
256	1	512	4.291534e-05	0.000000e+00	1.311302e-05
256	1	1024	4.291534e-05	0.000000e+00	1.287460e-05
256	2	64	4.196167e-05	9.536743e-07	1.311302e-05
256	2	128	4.291534e-05	0.000000e+00	1.287460e-05
256	2	256	4.291534e-05	0.000000e+00	1.287460e-05
256	2	512	4.291534e-05	0.000000e+00	1.287460e-05
256	2	1024	4.291534e-05	0.000000e+00	1.311302e-05
256	3	64	4.291534e-05	0.000000e+00	1.382828e-05
256	3	128	4.291534e-05	0.000000e+00	1.287460e-05
256	3	256	4.291534e-05	0.000000e+00	1.382828e-05
256	3	512	4.386902e-05	0.000000e+00	1.382828e-05
256	3	1024	4.315376e-05	0.000000e+00	1.287460e-05
256	4	64	4.291534e-05	0.000000e+00	1.382828e-05
256	4	128	4.291534e-05	0.000000e+00	1.311302e-05
256	4	256	4.291534e-05	0.000000e+00	1.382828e-05
256	4	512	4.291534e-05	0.000000e+00	1.382828e-05
256	4	1024	4.291534e-05	0.000000e+00	1.287460e-05
256	5	64	4.291534e-05	0.000000e+00	1.287460e-05
256	5	128	4.196167e-05	0.000000e+00	1.287460e-05
256	5	256	4.291534e-05	0.000000e+00	1.382828e-05
256	5	512	4.291534e-05	0.000000e+00	1.311302e-05
256	5	1024	4.291534e-05	0.000000e+00	1.287460e-05
256	6	64	4.315376e-05	0.000000e+00	1.382828e-05
256	6	128	4.291534e-05	0.000000e+00	1.287460e-05
256	6	256	4.291534e-05	0.000000e+00	1.287460e-05
256	6	512	4.291534e-05	0.000000e+00	1.287460e-05
256	6	1024	4.291534e-05	0.000000e+00	1.287460e-05
256	7	64	4.196167e-05	0.000000e+00	1.287460e-05
256	7	128	4.291534e-05	0.000000e+00	1.287460e-05
256	7	256	4.291534e-05	0.000000e+00	1.382828e-05
256	7	512	4.291534e-05	0.000000e+00	1.382828e-05
256	7	1024	4.291534e-05	0.000000e+00	1.311302e-05
256	8	64	4.291534e-05	0.000000e+00	1.311302e-05
256	8	128	4.291534e-05	0.000000e+00	1.311302e-05
256	8	256	4.291534e-05	0.000000e+00	1.287460e-05
256	8	512	4.005432e-05	0.000000e+00	1.311302e-05
256	8	1024	4.291534e-05	0.000000e+00	1.382828e-05
256	9	64	4.196167e-05	0.000000e+00	1.382828e-05
256	9	128	4.196167e-05	0.000000e+00	1.311302e-05
256	9	256	4.291534e-05	0.000000e+00	1.382828e-05
256	9	512	4.291534e-05	0.000000e+00	1.287460e-05
256	9	1024	4.291534e-05	0.000000e+00	1.287460e-05
256	10	64	4.196167e-05	0.000000e+00	1.287460e-05
256	10	128	4.291534e-05	0.000000e+00	1.311302e-05
256	10	256	4.291534e-05	0.000000e+00	1.311302e-05
256	10	512	3.910065e-05	0.000000e+00	1.287460e-05
256	10	1024	4.291534e-05	0.000000e+00	1.382828e-05
256	11	64	4.196167e-05	0.000000e+00	1.311302e-05
256	11	128	4.291534e-05	0.000000e+00	1.382828e-05
256	11	256	4.291534e-05	0.000000e+00	1.406670e-05
256	11	512	4.291534e-05	0.000000e+00	1.311302e-05
256	11	1024	4.291534e-05	0.000000e+00	1.382828e-05
256	12	64	4.291534e-05	0.000000e+00	1.311302e-05
256	12	128	4.196167e-05	9.536743e-07	1.287460e-05
256	12	256	4.291534e-05	0.000000e+00	1.311302e-05
256	12	512	4.291534e-05	0.000000e+00	1.382828e-05
256	12	1024	4.291534e-05	0.000000e+00	1.287460e-05
256	13	64	4.291534e-05	0.000000e+00	1.287460e-05
256	13	128	4.291534e-05	0.000000e+00	1.287460e-05
256	13	256	4.196167e-05	0.000000e+00	1.311302e-05
256	13	512	4.291534e-05	0.000000e+00	1.311302e-05
256	13	1024	4.291534e-05	0.000000e+00	1.311302e-05
256	14	64	4.291534e-05	0.000000e+00	1.311302e-05
256	14	128	4.291534e-05	0.000000e+00	1.287460e-05
256	14	256	4.315376e-05	0.000000e+00	1.287460e-05
256	14	512	4.196167e-05	0.000000e+00	1.311302e-05
256	14	1024	4.291534e-05	0.000000e+00	1.382828e-05
256	15	64	4.196167e-05	0.000000e+00	1.311302e-05
256	15	128	4.291534e-05	0.000000e+00	1.382828e-05
256	15	256	4.315376e-05	0.000000e+00	1.311302e-05
256	15	512	4.315376e-05	0.000000e+00	1.311302e-05
256	15	1024	4.220009e-05	0.000000e+00	1.311302e-05
256	16	64	4.196167e-05	0.000000e+00	1.382828e-05
256	16	128	4.196167e-05	0.000000e+00	1.311302e-05
256	16	256	4.291534e-05	0.000000e+00	1.382828e-05
256	16	512	4.291534e-05	0.000000e+00	1.287460e-05
256	16	1024	4.291534e-05	0.000000e+00	1.382828e-05
256	17	64	4.291534e-05	0.000000e+00	1.287460e-05
256	17	128	4.220009e-05	0.000000e+00	1.287460e-05
256	17	256	4.291534e-05	0.000000e+00	1.287460e-05
256	17	512	4.100800e-05	0.000000e+00	1.287460e-05
256	17	1024	4.291534e-05	0.000000e+00	1.382828e-05
256	18	64	4.291534e-05	0.000000e+00	1.382828e-05
256	18	128	4.291534e-05	0.000000e+00	1.311302e-05
256	18	256	4.291534e-05	0.000000e+00	1.382828e-05
256	18	512	4.291534e-05	0.000000e+00	1.311302e-05
256	18	1024	4.291534e-05	9.536743e-07	1.311302e-05
256	19	64	4.291534e-05	0.000000e+00	1.382828e-05
256	19	128	4.196167e-05	0.000000e+00	1.311302e-05
256	19	256	4.196167e-05	0.000000e+00	1.311302e-05
256	19	512	3.886223e-05	0.000000e+00	1.215935e-05
256	19	1024	4.291534e-05	0.000000e+00	1.287460e-05
256	20	64	4.100800e-05	0.000000e+00	1.287460e-05
256	20	128	4.291534e-05	0.000000e+00	1.287460e-05
256	20	256	4.291534e-05	0.000000e+00	1.215935e-05
256	20	512	3.910065e-05	0.000000e+00	1.287460e-05
256	20	1024	4.196167e-05	0.000000e+00	1.382828e-05
256	21	64	3.910065e-05	0.000000e+00	1.287460e-05
256	21	128	4.220009e-05	0.000000e+00	1.287460e-05
256	21	256	4.220009e-05	0.000000e+00	1.287460e-05
256	21	512	4.291534e-05	0.000000e+00	1.382828e-05
256	21	1024	4.315376e-05	0.000000e+00	1.382828e-05
256	22	64	4.291534e-05	0.000000e+00	1.287460e-05
256	22	128	4.196167e-05	0.000000e+00	1.311302e-05
256	22	256	4.291534e-05	0.000000e+00	1.311302e-05
256	22	512	4.291534e-05	0.000000e+00	1.287460e-05
256	22	1024	4.220009e-05	0.000000e+00	1.287460e-05
256	23	64	4.291534e-05	0.000000e+00	1.287460e-05
256	23	128	4.291534e-05	0.000000e+00	1.311302e-05
256	23	256	4.315376e-05	0.000000e+00	1.311302e-05
256	23	512	4.291534e-05	0.000000e+00	1.382828e-05
256	23	1024	4.291534e-05	0.000000e+00	1.287460e-05
256	24	64	4.291534e-05	0.000000e+00	1.382828e-05
256	24	128	4.315376e-05	0.000000e+00	1.382828e-05
256	24	256	4.196167e-05	0.000000e+00	1.382828e-05
256	24	512	4.291534e-05	0.000000e+00	1.382828e-05
256	24	1024	4.291534e-05	0.000000e+00	1.311302e-05
256	25	64	4.291534e-05	0.000000e+00	1.311302e-05
256	25	128	4.196167e-05	0.000000e+00	1.311302e-05
256	25	256	4.220009e-05	0.000000e+00	1.287460e-05
256	25	512	4.196167e-05	0.000000e+00	1.311302e-05
256	25	1024	4.291534e-05	0.000000e+00	1.382828e-05
256	26	64	4.291534e-05	0.000000e+00	1.287460e-05
256	26	128	4.196167e-05	0.000000e+00	1.382828e-05
256	26	256	4.291534e-05	0.000000e+00	1.287460e-05
256	26	512	4.291534e-05	0.000000e+00	1.311302e-05
256	26	1024	4.220009e-05	0.000000e+00	1.287460e-05
256	27	64	4.291534e-05	0.000000e+00	1.287460e-05
256	27	128	4.196167e-05	0.000000e+00	1.287460e-05
256	27	256	4.291534e-05	0.000000e+00	1.406670e-05
256	27	512	4.291534e-05	0.000000e+00	1.382828e-05
256	27	1024	4.196167e-05	0.000000e+00	1.382828e-05
256	28	64	4.291534e-05	0.000000e+00	1.287460e-05
256	28	128	4.291534e-05	0.000000e+00	1.382828e-05
256	28	256	4.291534e-05	0.000000e+00	1.287460e-05
256	28	512	4.196167e-05	0.000000e+00	1.287460e-05
256	28	1024	4.291534e-05	0.000000e+00	1.287460e-05
256	29	64	4.291534e-05	0.000000e+00	1.287460e-05
256	29	128	4.291534e-05	0.000000e+00	1.287460e-05
256	29	256	4.291534e-05	0.000000e+00	1.382828e-05
256	29	512	4.100800e-05	0.000000e+00	1.287460e-05
256	29	1024	4.196167e-05	0.000000e+00	1.382828e-05
256	30	64	3.886223e-05	0.000000e+00	1.215935e-05
256	30	128	4.291534e-05	0.000000e+00	1.382828e-05
256	30	256	4.005432e-05	0.000000e+00	1.311302e-05
256	30	512	4.196167e-05	9.536743e-07	1.287460e-05
256	30	1024	4.315376e-05	0.000000e+00	1.287460e-05
256	31	64	4.196167e-05	0.000000e+00	1.311302e-05
256	31	128	4.291534e-05	0.000000e+00	1.406670e-05
256	31	256	3.886223e-05	0.000000e+00	1.311302e-05
256	31	512	4.291534e-05	0.000000e+00	1.311302e-05
256	31	1024	4.220009e-05	0.000000e+00	1.287460e-05
256	32	64	4.196167e-05	0.000000e+00	1.287460e-05
256	32	128	4.291534e-05	0.000000e+00	1.287460e-05
256	32	256	4.291534e-05	0.000000e+00	1.311302e-05
256	32	512	4.291534e-05	0.000000e+00	1.311302e-05
256	32	1024	4.291534e-05	0.000000e+00	1.382828e-05
256	33	64	4.196167e-05	0.000000e+00	1.382828e-05
256	33	128	4.291534e-05	0.000000e+00	1.287460e-05
256	33	256	4.291534e-05	0.000000e+00	1.311302e-05
256	33	512	4.291534e-05	0.000000e+00	1.287460e-05
256	33	1024	4.291534e-05	0.000000e+00	1.287460e-05
256	34	64	4.196167e-05	0.000000e+00	1.382828e-05
256	34	128	4.291534e-05	0.000000e+00	1.382828e-05
256	34	256	4.315376e-05	0.000000e+00	1.311302e-05
256	34	512	4.291534e-05	0.000000e+00	1.382828e-05
256	34	1024	4.291534e-05	0.000000e+00	1.382828e-05
256	35	64	4.291534e-05	0.000000e+00	1.311302e-05
256	35	128	4.196167e-05	0.000000e+00	1.311302e-05
256	35	256	4.291534e-05	0.000000e+00	1.311302e-05
256	35	512	4.291534e-05	0.000000e+00	1.287460e-05
256	35	1024	4.291534e-05	0.000000e+00	1.311302e-05
256	36	64	4.196167e-05	0.000000e+00	1.287460e-05
256	36	128	4.291534e-05	0.000000e+00	1.287460e-05
256	36	256	4.291534e-05	0.000000e+00	1.311302e-05
256	36	512	4.196167e-05	0.000000e+00	1.287460e-05
256	36	1024	4.291534e-05	0.000000e+00	1.287460e-05
256	37	64	4.291534e-05	0.000000e+00	1.382828e-05
256	37	128	4.291534e-05	0.000000e+00	1.382828e-05
256	37	256	4.291534e-05	0.000000e+00	1.287460e-05
256	37	512	4.291534e-05	0.000000e+00	1.382828e-05
256	37	1024	4.196167e-05	0.000000e+00	1.382828e-05
256	38	64	4.291534e-05	0.000000e+00	1.311302e-05
256	38	128	4.196167e-05	0.000000e+00	1.406670e-05
256	38	256	4.291534e-05	0.000000e+00	1.382828e-05
256	38	512	4.196167e-05	0.000000e+00	1.382828e-05
256	38	1024	4.291534e-05	0.000000e+00	1.382828e-05
256	39	64	4.196167e-05	0.000000e+00	1.311302e-05
256	39	128	4.291534e-05	0.000000e+00	1.287460e-05
256	39	256	4.196167e-05	0.000000e+00	1.287460e-05
256	39	512	4.196167e-05	0.000000e+00	1.287460e-05
256	39	1024	4.291534e-05	0.000000e+00	1.311302e-05
256	40	64	4.291534e-05	0.000000e+00	1.192093e-05
256	40	128	4.196167e-05	0.000000e+00	1.287460e-05
256	40	256	4.291534e-05	0.000000e+00	1.287460e-05
256	40	512	3.981590e-05	0.000000e+00	1.287460e-05
256	40	1024	4.291534e-05	0.000000e+00	1.382828e-05
256	41	64	3.790855e-05	0.000000e+00	1.192093e-05
256	41	128	4.291534e-05	0.000000e+00	1.382828e-05
256	41	256	4.100800e-05	0.000000e+00	1.287460e-05
256	41	512	4.196167e-05	0.000000e+00	1.382828e-05
256	41	1024	4.196167e-05	0.000000e+00	1.287460e-05
256	42	64	4.291534e-05	0.000000e+00	1.311302e-05
256	42	128	4.196167e-05	0.000000e+00	1.311302e-05
256	42	256	4.196167e-05	0.000000e+00	1.192093e-05
256	42	512	4.196167e-05	0.000000e+00	1.287460e-05
256	42	1024	4.291534e-05	0.000000e+00	1.287460e-05
256	43	64	4.291534e-05	0.000000e+00	1.287460e-05
256	43	128	4.291534e-05	0.000000e+00	1.311302e-05
256	43	256	4.291534e-05	0.000000e+00	1.287460e-05
256	43	512	4.291534e-05	0.000000e+00	1.287460e-05
256	43	1024	4.291534e-05	0.000000e+00	1.287460e-05
256	44	64	4.196167e-05	0.000000e+00	1.287460e-05
256	44	128	4.291534e-05	0.000000e+00	1.287460e-05
256	44	256	4.291534e-05	0.000000e+00	1.287460e-05
256	44	512	4.291534e-05	0.000000e+00	1.382828e-05
256	44	1024	4.291534e-05	0.000000e+00	1.382828e-05
256	45	64	4.291534e-05	0.000000e+00	1.382828e-05
256	45	128	4.291534e-05	0.000000e+00	1.287460e-05
256	45	256	4.291534e-05	0.000000e+00	1.287460e-05
256	45	512	4.291534e-05	0.000000e+00	1.382828e-05
256	45	1024	4.291534e-05	0.000000e+00	1.311302e-05
256	46	64	4.220009e-05	0.000000e+00	1.287460e-05
256	46	128	4.291534e-05	0.000000e+00	1.287460e-05
256	46	256	4.291534e-05	0.000000e+00	1.311302e-05
256	46	512	4.291534e-05	0.000000e+00	1.287460e-05
256	46	1024	4.291534e-05	0.000000e+00	1.382828e-05
256	47	64	4.291534e-05	0.000000e+00	1.311302e-05
256	47	128	4.291534e-05	0.000000e+00	1.382828e-05
256	47	256	4.291534e-05	0.000000e+00	1.311302e-05
256	47	512	4.291534e-05	0.000000e+00	1.287460e-05
256	47	1024	4.291534e-05	0.000000e+00	1.382828e-05
256	48	64	4.291534e-05	0.000000e+00	1.311302e-05
256	48	128	4.196167e-05	0.000000e+00	1.382828e-05
256	48	256	4.291534e-05	0.000000e+00	1.311302e-05
256	48	512	4.291534e-05	0.000000e+00	1.382828e-05
256	48	1024	4.291534e-05	0.000000e+00	1.287460e-05
256	49	64	4.315376e-05	0.000000e+00	1.287460e-05
256	49	128	4.196167e-05	9.536743e-07	1.287460e-05
256	49	256	4.291534e-05	0.000000e+00	1.382828e-05
256	49	512	4.196167e-05	0.000000e+00	1.382828e-05
256	49	1024	4.291534e-05	0.000000e+00	1.287460e-05
512	1	64	4.386902e-05	9.536743e-07	1.382828e-05
512	1	128	4.386902e-05	9.536743e-07	1.382828e-05
512	1	256	4.410744e-05	0.000000e+00	1.287460e-05
512	1	512	4.386902e-05	0.000000e+00	1.406670e-05
512	1	1024	4.386902e-05	9.536743e-07	1.287460e-05
512	2	64	3.886223e-05	0.000000e+00	1.382828e-05
512	2	128	4.386902e-05	0.000000e+00	1.406670e-05
512	2	256	4.291534e-05	9.536743e-07	1.215935e-05
512	2	512	4.386902e-05	0.000000e+00	1.382828e-05
512	2	1024	4.291534e-05	0.000000e+00	1.311302e-05
512	3	64	4.410744e-05	0.000000e+00	1.382828e-05
512	3	128	4.291534e-05	9.536743e-07	1.311302e-05
512	3	256	4.386902e-05	0.000000e+00	1.311302e-05
512	3	512	4.291534e-05	0.000000e+00	1.311302e-05
512	3	1024	4.386902e-05	0.000000e+00	1.382828e-05
512	4	64	4.410744e-05	9.536743e-07	1.382828e-05
512	4	128	4.386902e-05	0.000000e+00	1.382828e-05
512	4	256	4.386902e-05	0.000000e+00	1.311302e-05
512	4	512	4.386902e-05	9.536743e-07	1.382828e-05
512	4	1024	4.386902e-05	0.000000e+00	1.382828e-05
512	5	64	4.386902e-05	0.000000e+00	1.382828e-05
512	5	128	4.386902e-05	9.536743e-07	1.382828e-05
512	5	256	4.386902e-05	9.536743e-07	1.382828e-05
512	5	512	4.410744e-05	9.536743e-07	1.382828e-05
512	5	1024	4.386902e-05	0.000000e+00	1.406670e-05
512	6	64	4.291534e-05	0.000000e+00	1.406670e-05
512	6	128	4.386902e-05	0.000000e+00	1.287460e-05
512	6	256	4.315376e-05	0.000000e+00	1.382828e-05
512	6	512	4.291534e-05	0.000000e+00	1.406670e-05
512	6	1024	4.386902e-05	9.536743e-07	1.382828e-05
512	7	64	4.386902e-05	0.000000e+00	1.287460e-05
